	hemoglobin	leukocyty	etytr	weight	trombocyty	ast	alp	relationship	name	alt	hbver	smoker	erytrocyty	er-cv	indicator	ssn	hematokrit
3292	7.76374	7.44883	4.78798	61.25856	5.37096	79.20665	56.83016	widowed	Morgan Mays	1.10599	4.21166	Y	4.02226	64.39653	1.00000	132-89-3146	5.94892
3293	6.93256	1.55997	6.55575	51.59110	7.23002	67.57249	78.41546	divoced	David Carpenter	44.34525	10.49414	Y	11.33224	64.97957	0.00000	820-60-4360	4.84596
3294	6.29540	7.05746	4.76003	86.34700	7.56192	59.71431	86.27701	divoced	Ashley Garrison	0.88573	5.56871	no	5.88067	54.30366	1.00000	192-21-9891	6.35333
3295	4.12172	5.64653	5.35358	38.78747	5.76570	68.44081	28.34031	widowed	Michael Strong	1.13505	7.64247	yes	4.57942	36.74016	0.00000	163-61-5977	6.93910
3296	6.70431	6.00962	6.84694	64.14437	7.25263	73.96543	77.20119	married	Kenneth Fields	1.04866	6.83839	no	5.66457	26.40050	1.00000	150-76-8472	6.09212
3297	5.87641	6.26756	4.13874	24.89927	5.40718	74.63309	88.32065	divoced	Hailey Romero	0.81460	4.74211	yes	5.55192	31.57831	1.00000	493-47-5105	8.24824
3298	3.74958	5.73325	3.67952	78.08237	6.21758	55.48540	4.29355	married	Marilyn Brown	0.68329	9.66031	no	5.91200	50.36312	0.00000	235-52-8491	6.96031
3299	5.42641	5.61958	5.40189	36.01929	5.03989	46.82946	67.37033	married	Megan Lee	1.08990	6.34478	no	6.00281	79.55812	1.00000	457-42-8410	7.00457
3300	6.20351	6.08263	5.76324	-20.54932	6.96980	55.32281	85.95654	married	Jeremiah Thomas	1.47244	5.71054	no	7.01476	41.49998	0.00000	370-11-8808	8.53256
3301	4.56665	7.49427	8.31197	76.40948	5.38256	61.24276	41.50696	separated	Roy Griffin	1.66484	7.72310	no	6.86912	66.33005	1.00000	058-42-8426	7.56576
3302	4.88045	9.75515	5.68603	105.66205	6.19588	59.82116	52.73456	separated	Robert Mason	0.72212	5.70858	no	5.01816	51.87747	1.00000	609-81-9379	5.24273
3303	6.41584	6.73724	6.67575	84.32476	6.61646	63.66000	89.65788	nop	Joann Matthews	1.05396	6.42153	Y	6.33183	62.28285	1.00000	061-74-5130	6.87708
3304	6.31664	4.63567	3.39156	54.14286	7.74605	69.88782	85.68658	divoced	Brandy Hampton	1.17256	4.70570	yes	6.62321	59.60631	1.00000	189-32-1716	7.85923
3305	7.74491	9.04575	8.58929	61.74319	6.57452	65.93100	56.93332	single	Jessica Bates	16.78519	9.44807	no	10.31515	53.65632	1.00000	507-16-9067	5.21438
3306	5.19188	6.92903	8.35773	8.65650	5.76031	55.87308	68.69633	married	Dustin Rivera	2.49280	9.64047	no	7.75879	58.78344	1.00000	657-95-0051	7.46477
3307	5.65706	7.57098	5.90586	99.21496	6.76533	75.57021	80.49771	divoced	Tracey Anderson	1.78317	5.95984	no	7.56160	27.97576	1.00000	335-94-2669	5.84084
3308	5.40919	6.47816	5.39003	41.47404	5.58555	72.53256	73.51433	widowed	Dustin Stafford	1.35931	6.86330	no	6.81371	60.20086	0.00000	506-08-6893	6.39757
3309	7.04226	7.72602	6.02296	92.52315	6.40438	56.82338	76.62163	divoced	Sarah Bradley	1.20363	4.47833	yes	3.83803	55.13723	1.00000	686-13-8323	6.55452
3310	6.63756	9.65697	5.08890	33.90384	6.41598	68.01129	84.48081	divoced	Joshua Underwood	0.91266	5.95422	Y	5.65961	78.94257	1.00000	816-40-6820	7.89937
3311	7.22509	9.16773	6.10968	54.39430	6.68470	68.00703	68.11030	separated	Michael Green	2.24166	4.58650	yes	8.13485	47.40426	1.00000	260-28-1583	6.26558
3312	5.67338	7.98128	7.26937	31.15016	6.36521	76.87043	82.92379	nop	Christopher Roberts	0.72078	4.96966	no	3.78709	46.59500	1.00000	231-11-1193	7.42748
3313	6.33363	6.57219	3.33881	52.28404	7.14111	60.31988	91.00106	married	Daniel Roberts	1.11442	5.15698	no	6.22451	47.02165	1.00000	006-56-5027	6.54689
3314	7.08217	6.12528	8.08441	35.86091	6.59277	60.98405	73.54268	separated	Shawn Zavala	0.88878	8.69668	no	6.45303	48.99850	1.00000	123-69-7512	7.61700
3315	6.89792	5.86639	6.45266	29.15409	6.11328	72.06231	78.37872	divoced	Jasmine Palmer	1.25346	8.40875	Y	7.02599	51.23977	1.00000	479-07-6536	5.73544
3316	6.73832	2.56021	6.33858	53.40710	5.75171	54.03037	88.85215	nop	Joanna Shelton	12.32650	9.47961	no	9.99322	43.40578	0.00000	203-37-8623	6.43212
3317	5.89232	7.98834	5.78073	60.55197	6.51558	77.78657	81.84966	nop	Christopher Combs	0.56376	5.13515	yes	4.69494	52.91614	1.00000	668-49-0384	5.69285
3318	7.54710	5.94731	4.26891	-15.73753	7.62877	64.09130	59.17010	married	Timothy Young	0.50399	4.63736	yes	5.47283	46.33292	1.00000	073-76-0795	6.64487
3319	6.50726	5.00735	5.37874	20.90415	4.95619	78.41440	83.47423	divoced	Crystal Williams	0.51094	7.88876	Y	3.89594	48.05243	0.00000	265-68-9599	5.43172
3320	9.38027	7.46110	8.79374	96.78029	5.54303	62.32816	0.98116	single	Diane Luna	1.03555	7.55055	yes	6.47337	77.85558	1.00000	851-13-9187	7.14819
3321	6.99836	7.64779	4.93216	27.15160	6.76419	60.80120	75.74619	single	Emily White	0.63651	4.57905	Y	4.70597	44.24028	1.00000	749-80-4407	5.08684
3322	6.23621	9.37675	6.61230	18.31075	5.32438	65.95408	86.86754	single	Donna Barrett	1.13863	6.06338	no	5.12337	53.49271	1.00000	694-27-8598	8.22838
3323	7.79604	8.07224	5.59968	73.22224	5.94623	57.52278	47.27684	divoced	Christy Alexander	1.31848	5.71065	Y	5.31994	38.62847	1.00000	571-88-9869	6.76430
3324	5.62330	10.31371	6.87496	74.04899	5.30930	73.59514	70.90650	single	Maria Walters	0.65770	6.13375	no	4.65078	57.77157	1.00000	189-65-8265	7.84015
3325	6.43246	7.78417	6.77776	97.83443	6.49407	83.95759	90.87561	nop	Vanessa Garcia	1.78900	6.20083	no	7.48574	23.00044	1.00000	585-76-7090	7.12561
3326	6.75803	5.33022	7.08886	6.13421	6.33911	65.22833	82.44180	widowed	Jeffery Carroll	1.57664	6.26460	no	6.40394	29.02938	0.00000	779-70-3072	7.57769
3327	6.23054	7.38157	9.37601	74.28066	6.21417	66.55870	89.93035	widowed	April Perez PhD	2.65368	10.66928	no	8.40571	45.67411	1.00000	729-70-0958	5.45186
3328	5.57745	7.78788	5.22056	98.99338	6.44801	78.40130	79.82511	widowed	Sarah Moore	0.76805	4.98933	Y	4.98338	59.13313	1.00000	001-64-0464	7.15873
3329	5.36928	4.39455	6.28428	82.26702	5.53868	68.09441	67.28605	widowed	Justin Chen	2.32096	6.93357	Y	7.96105	61.43339	0.00000	693-96-9601	7.44777
3330	5.51935	7.43494	5.11552	7.62254	7.82978	70.74554	79.47691	divoced	Melissa Jenkins	1.55732	4.83019	no	7.18367	64.08379	1.00000	266-99-4123	5.10025
3331	6.44337	8.78725	6.27158	145.52500	5.55692	74.29662	86.24610	widowed	Jerry Krueger	0.35078	6.06319	yes	5.29307	51.65439	1.00000	342-43-9133	6.26446
3332	6.45851	2.87707	6.62388	26.91087	6.39300	54.26873	82.06461	married	Gerald Pittman	8.31112	8.46404	no	9.51324	63.92371	0.00000	479-47-1843	5.37203
3333	4.65774	4.48766	4.35293	62.67131	6.57585	69.27037	41.43222	married	John Cantu	0.78738	8.15760	yes	5.21665	33.47030	0.00000	088-80-6416	5.52421
3334	8.53253	5.88401	4.54856	80.33874	7.53461	68.10275	14.32100	married	Alexis Miller	1.67150	8.78869	yes	7.70660	31.50279	0.00000	756-49-9324	6.35956
3335	5.39972	4.32370	6.05327	-18.31504	5.77021	54.37802	68.11369	married	Caroline Williams	0.98890	6.27645	no	4.84224	43.02725	0.00000	687-22-1963	6.70184
3336	6.80716	5.72669	4.85862	119.36481	6.36083	67.30633	81.23024	married	Miss Barbara Fisher	1.98064	7.64199	no	7.70931	58.29349	0.00000	760-24-6546	5.85899
3337	7.03681	5.50325	5.85636	65.73767	6.20724	65.76907	78.65247	divoced	Christine Roberts	0.89854	4.34084	yes	4.62881	63.57782	1.00000	258-01-5300	5.88615
3338	7.62175	5.66964	4.17810	62.68399	6.07300	69.95421	54.64113	separated	Albert Wilcox	0.78229	8.59762	Y	4.96702	72.99610	0.00000	064-01-4831	6.95890
3339	6.55545	8.97531	6.68876	19.64276	6.23400	70.91846	82.02980	nop	Joseph Sheppard	1.22697	5.90400	Y	5.02397	29.06210	1.00000	462-93-7099	7.14317
3340	4.06012	5.97151	4.43573	41.69016	7.32258	83.18256	22.68473	single	Mary Thomas	0.53652	8.73866	no	5.33318	49.10229	0.00000	024-15-0173	8.10048
3341	4.88416	7.15218	5.30883	37.31449	6.45598	79.28470	55.42380	divoced	Sydney Riley	1.13191	5.01643	no	5.02010	64.18983	1.00000	172-74-2105	6.30707
3342	7.22126	8.84199	5.63642	94.19309	4.35129	60.27093	71.39569	single	Austin Adams	1.08627	5.71889	no	5.26838	58.38780	1.00000	025-80-8154	6.21756
3343	5.64229	6.94013	5.68154	69.65971	5.89995	67.71881	76.44354	married	Priscilla Spencer	1.06184	4.92735	no	4.93257	37.68104	1.00000	792-63-7844	7.31889
3344	7.46477	4.51922	3.04826	94.88353	5.47560	61.00772	65.41799	divoced	Jason Hunter	1.03558	8.74758	Y	3.97810	46.37727	0.00000	799-25-6423	6.25557
3345	6.91666	5.95969	5.82949	65.54184	6.23172	70.15666	76.39550	widowed	Danielle Martinez	0.99101	6.23286	no	5.82420	53.89356	1.00000	246-09-7993	6.09228
3346	5.68825	7.40391	5.79476	62.66500	7.02680	69.05931	83.11147	single	Nicholas Byrd	1.55914	5.61147	no	7.17273	43.56695	1.00000	745-84-0324	6.78071
3347	6.39533	6.02222	4.94111	53.94571	4.82515	60.41112	93.44198	widowed	Debra Mcgee	0.98101	5.35079	no	6.46406	60.17279	1.00000	887-86-6571	6.05511
3348	5.29861	7.03808	6.11362	83.65274	7.17746	81.27790	74.41615	divoced	Justin Howe	3.04651	7.50014	no	8.05058	36.97559	1.00000	475-84-2025	5.55768
3349	5.95335	6.87821	6.03645	41.30857	4.55738	61.42919	92.88972	divoced	Jacqueline Cooper	2.57421	7.78927	yes	8.05212	45.88366	1.00000	852-11-1296	5.77271
3350	4.46865	5.72886	5.30237	101.18361	5.89254	74.39156	36.88421	divoced	Daniel Miller	1.10028	7.99249	no	5.15044	31.45222	0.00000	247-50-9692	4.87949
3351	5.29664	6.89679	6.11415	97.50925	6.08000	78.25192	71.83177	single	Michael Vazquez	0.82881	5.50360	Y	5.91911	21.43710	0.00000	672-65-6765	5.55713
3352	6.69124	8.86317	3.25913	93.58990	6.16047	75.85741	83.47917	nop	Austin Adams	1.02819	5.80958	Y	5.87495	56.81789	1.00000	025-80-8154	6.67164
3353	6.69095	6.21660	4.18963	44.44644	7.73442	64.32527	86.20605	divoced	Kenneth Golden	0.75671	5.17688	no	6.04957	47.80153	1.00000	385-29-7562	4.88762
3354	5.90577	7.84735	5.44763	-7.36017	4.30940	52.58307	81.95212	widowed	James Villanueva	0.62093	5.31764	no	5.16807	52.91568	1.00000	338-55-9524	6.81947
3355	5.90359	9.08463	8.21148	98.05104	8.93266	62.46068	81.02365	married	John Williams	5.83709	7.76363	yes	9.17700	60.23277	1.00000	700-29-4508	6.72716
3356	6.26466	4.89783	5.63331	47.61986	6.86377	70.86516	79.57291	single	Christopher Gray	1.05818	4.14930	Y	4.89898	25.91898	1.00000	310-15-9234	5.19953
3357	6.08802	5.03439	4.16991	72.55700	6.78426	74.38132	93.10165	divoced	William Smith	1.24273	8.63764	no	5.67109	40.74262	0.00000	195-74-4956	6.11693
3358	6.24443	6.44996	5.15471	53.52848	6.49646	66.91773	94.20906	divoced	Thomas York	1.26561	4.72298	no	5.09818	48.98968	1.00000	687-01-3170	7.01984
3359	4.50830	6.34331	4.11575	52.64382	6.73900	81.55232	36.00973	single	Evelyn Chen	0.77270	4.74244	no	5.43165	47.21777	1.00000	191-98-9163	7.90608
3360	7.60538	6.75895	3.03941	82.89543	6.61349	62.21723	53.64311	divoced	Cameron Wilson	2.17300	6.02864	Y	7.72261	25.75052	1.00000	598-27-5445	6.40123
3361	6.48283	7.42933	7.17061	46.94778	6.73330	63.22771	84.00207	single	Jennifer Schneider	3.80202	8.74001	no	8.69271	42.99438	1.00000	859-97-8205	9.91721
3362	7.64231	7.39248	4.52803	89.95033	6.53097	70.92649	50.79344	married	Jason Coleman	1.02030	5.14709	yes	5.58427	38.37019	1.00000	693-52-2159	5.74472
3363	5.42589	7.84071	6.51734	91.04289	5.21623	75.70527	79.95949	widowed	Mary Anderson		5.61158	yes	5.59530	76.06880	1.00000	790-43-6451	6.99838
3364	7.68398	6.39844	7.69898	91.97873	6.22902	68.75347	52.55755	married	Rachel Russell	1.18807	8.72342	Y	6.88749	58.85001	1.00000	561-44-5964	5.36489
3365	6.84164	8.85282	4.60261	49.64906	6.82653	60.06027	81.39265	single	John Wilson	0.91530	4.76724	no	4.18066	30.08620	1.00000	133-38-5297	6.77076
3366	6.61125	4.37647	6.11767	44.05134	7.34497	53.74392	82.11245	widowed	Rachel Marks	1.29250	6.50929	no	4.64455	37.69818	0.00000	400-28-8899	4.93719
3367	4.17693	7.13534	8.11229	-5.49841	6.83092	82.94661	25.66715	married	Amy Schroeder	3.29267	9.84421	no	8.35455	43.65774	1.00000	789-52-4719	5.16713
3368	6.12330		5.89350	106.62942	6.31145	73.08572	89.53002	divoced	Aaron Smith	0.70283	5.57073	no	5.82154	13.63971	1.00000	061-52-2929	5.66736
3369	5.92306	7.15283	5.88422	59.86492	6.70535	74.62409	84.55449	single	Patricia Frost	1.50372	6.18178	no	7.26994	26.44046	1.00000	887-07-4632	7.20043
3370	4.22511	8.16609	6.54369	81.52379	6.83255	53.79984	33.58047	married	Matthew Hernandez	0.84140	5.56366	no	5.27377	41.70488	1.00000	671-07-5858	8.59322
3371	5.66422	7.40948	3.75319	51.63175	5.11827	64.20795	72.70094	single	Kevin Torres	0.70153	5.67803	no	6.50184	46.70521	1.00000	377-66-0191	6.65154
3372	5.95198	8.76084	7.96022	75.45371	6.37920	72.29801	82.18635	divoced	Carolyn Cohen	2.38529	6.69041	no	7.88954	81.23068	1.00000	192-37-2327	5.91413
3373	5.66547	6.16171	4.66139	112.05876	5.92884	65.59113	83.27238	married	Bianca Mckinney	0.95337	8.17100	yes	6.88819	46.46971	1.00000	222-96-8618	6.58671
3374	6.40406	8.84842	6.26868	67.25374	5.72937	61.71209	88.71599	single	Kelsey Alvarado	0.46700	4.80447	yes	3.31743	44.29110	1.00000	708-59-5117	6.54573
3375	7.16883	7.53911	3.84283	47.70113	4.79034	70.50193	72.56560	divoced	Kristen Mcclure	1.34485	5.84629	no	6.56368	42.18334	1.00000	820-31-3487	6.06651
3376	6.86292	3.55648	5.82304	57.82779	8.19673	71.69754	80.15215	single	Peter Baird	4.33383	8.40895	yes	8.80319	68.66228	0.00000	327-22-8570	6.66500
3377	6.08541	6.32958	4.36469	104.25421	6.42833	71.97786	89.96021	separated	Dr. Ashley Ali	0.87887	7.27744	Y	5.79955	35.34347	0.00000	765-40-6869	8.07659
3378	6.14168	7.88214	3.28813	53.79205	6.87027	67.30238	98.22698	married	Alicia Carroll	1.01841	9.00295	no	5.88822	35.49723	0.00000	041-68-7781	7.13967
3379	6.28684	9.90380	8.66169	49.61253	7.10815	74.45116	88.46593	divoced	Dennis Gomez	8.43304	7.78707	no	9.55844	41.30732	1.00000	722-04-3129	7.53766
3380	5.12200	7.47666	8.20224	34.55796	7.38238	71.13251	61.34325	divoced	Allison Ortega	1.94582	7.94833	no	7.24327	69.00363	1.00000	510-06-2847	6.69359
3381	4.54438	4.68656	2.63791	97.06703	6.66063	66.37255	38.40299	married	Amanda Mullins	1.21632	9.49708	no	4.42465	57.87967	0.00000	435-38-6810	5.21535
3382	6.30567	6.83572	7.21275	55.48493	6.66493	71.04415	89.74783	nop	Scott Silva	1.24459	7.25562	N	6.60252	48.07652	1.00000	771-33-7777	5.34683
3383	6.24612	5.42224	5.81912	98.03576	7.14860	75.07841	89.48156	separated	Brad West	0.89352	7.19608	N	4.59249	59.86987	0.00000	833-84-9279	6.21031
3384	8.73168	6.57339	6.03173	77.56016	6.03480	61.09233	12.68842	widowed	Tracy Martinez	1.02424	5.47363	no		53.54046	1.00000	595-93-5721	5.70623
3385	7.26292	4.20741	3.29291	11.29905	6.48063	69.59011	73.62277	nop	Melissa Davis	1.17507	4.35699	yes	6.42403	63.60181	1.00000	785-58-8995	7.81422
3386	8.32064	5.24364	5.06675	58.13650	7.81393	73.55937	24.97113	married	Juan Cox	0.74690		yes	3.68184	74.35989	0.00000	446-46-6899	6.70877
3387	6.18290	7.02011	4.48705	101.88611	5.72191	69.18206	92.62798	nop	Patrick Johnson	0.46279	4.68970	no	4.91781	37.78950	1.00000	327-57-9057	7.24341
3388	5.97345	4.10569	4.72101	67.97974	6.05436	57.13004	90.14518	married	Nathan Davila	4.39785	10.97927	no	8.88554	44.26856	0.00000	500-22-7193	6.78810
3389	5.42628	5.99273	7.00024	130.41119	4.75308	69.39025	80.60859	married	Carla Johnson	1.03662	6.89098	Y	5.41320	52.45762	1.00000	683-93-0280	6.15855
3390	7.32451	5.57591	5.36936	106.48258	7.05873	62.79140	69.13822	divoced	Daniel Gomez	2.44092	7.38275	Y	8.21802	26.91704	0.00000	038-22-6322	4.30094
3391	5.49595	6.51374	7.29744	44.49036	8.33178	72.23791	78.77760	single	Carla Hernandez	1.20374	7.55541	yes	6.48803	29.72927	1.00000	545-88-3153	6.57135
3392	6.40163	3.84593	6.78761	-6.26119	4.41354	67.17981	84.43366	widowed	Alexandra Velasquez	2.39945	6.44976	no	8.16896	54.58414	0.00000	072-81-5840	7.83380
3393	6.44096	2.87958	6.42996	43.72743	7.35480	66.02101	87.10186	separated	Jack Miller	13.27091	7.13934	yes	10.04801	47.37717	0.00000	608-56-4843	5.48527
3394	5.42873	6.70035	4.26097	53.60527	7.92808	67.14460	74.87632	widowed	Jennifer Day	1.01915	4.30176	no	4.37855	50.90938	1.00000	016-24-6209	6.72171
3395	6.07071	8.14926	8.71980	93.85543	6.43042	71.32286	82.09138	single	Cody Kelly	4.90477	9.41790	no	8.86386	57.70255	1.00000	784-61-3859	6.69779
3396	5.32571	7.32465	8.56979	86.45173	5.49909	61.62526	68.67932	nop	Ronald Trevino	2.44517	9.25519	Y	7.83102	47.29499	1.00000	024-44-1119	5.83948
3397	5.01680	6.44524	4.54744	48.27119	6.99261	57.98816	62.25339	divoced	Jeremy Mendoza	1.19746	5.06285	Y	5.87685	51.36192	1.00000	600-36-4631	5.50600
3398	7.23780	6.24932	3.40153	55.67471	6.28834	72.33577	70.09579	single	Mary Roth	0.88477	4.80953	no	6.03044	36.95854	1.00000	532-42-4213	5.63900
3399	6.79584	2.87052	6.17279	87.87647	6.28106	64.69743	81.03189	nop	Brandon Smith	22.69615	9.24223	yes	10.65477	71.25551	0.00000	867-15-7439	6.54084
3400	4.63408	6.12717	4.96509	76.12766	5.06200	71.76553	53.79185	divoced	Mary Hall	0.64739	4.52434	no	5.29621	27.16064	1.00000	376-34-8782	5.04837
3401	6.95675	4.99570	3.49916	84.36745	6.55097	66.92627	73.59020	divoced	Ms. Monica Sheppard DDS	0.70266	8.52910	yes	3.81924	53.03071	0.00000	092-81-9373	
3402	4.42968	6.26451	3.87469	94.24304	5.70236	81.46205	40.97323	nop	Peter Fleming	1.46017	8.52031	yes	6.66851	40.26156	0.00000	451-12-0143	6.71369
3403	6.02176	5.14672	3.43999	45.67851	6.31882	60.89925	89.11220	married	Brian Martinez	1.23831	8.98476	yes	4.07162	27.96837	0.00000	558-01-3603	7.09899
3404	7.15932	7.26213	9.20204	49.57507	5.43508	72.81660	72.10972	separated	Joseph Allen	0.89404	8.23295	Y	6.44885	54.21392	1.00000	218-98-9459	6.05514
3405	6.40039	6.09776	6.15198	116.54261	6.00924	60.62031	88.16465	widowed	Christina Levine	1.08240	4.50719	no	4.78777	65.18950	1.00000	168-16-1149	7.68697
3406	5.11072	5.36395	4.99819	34.43550	6.35295	58.82344	61.46429	nop	David Barajas	1.94395	7.27178	no	7.46102	55.98714	0.00000	615-15-1639	5.51036
3407	7.27460	6.67968	3.05975	114.64708	6.41893	55.46004	67.58395	divoced	Andrew Todd	1.00977	5.20666	no	6.62280	56.85473	1.00000	343-88-9867	7.79061
3408	5.55365	7.21549	6.67018	33.23051	5.80353	60.00213	76.34429	widowed	Jason Marsh	2.02738	7.53345	no	7.68376	39.09579	1.00000	525-60-3069	5.98267
3409	8.10276	7.50350	5.48340	64.18804	6.81376	68.39265	38.98942	divoced	Jennifer Simpson	1.20296	5.46839	N	5.51719	64.14934	1.00000	693-40-0405	5.92053
3410	7.09923	5.96161	4.89313	51.78243	5.36349	74.38312	75.59416	divoced	Donna Cisneros	0.96073	4.75949	no	5.73472	22.12848	1.00000	489-90-4059	7.13601
3411	5.73183	7.05663	3.67859	97.60462	6.94746	74.10679	83.38046	married	Sean Mosley	0.98280	9.38604	no	6.05710	41.28855	0.00000	165-77-8382	6.39728
3412	5.52648	3.50637	6.17770	140.75478	5.63346	82.37203	77.52984	married	Mary Brown	4.67129	7.89876	Y	9.05414	38.62539	0.00000	107-50-5638	5.16681
3413	6.49512	4.19361	5.28107	53.19613	6.90947	70.61205	83.09931	divoced	Barbara Franco	1.26047	6.36715	no	6.78245	46.65460	0.00000	608-46-9212	4.75001
3414	6.11271	7.05387	4.12173	63.40708	7.19816	70.60073	89.38821	married	Megan Klein	1.35964	5.70010	no	6.40475	57.41312	1.00000	547-84-9733	5.84434
3415	8.36821	7.37103	4.46770	56.50349	5.47492	52.40777	26.55395	single	Lori Parker	1.72348	4.70047	no	7.19726	54.49380	1.00000	492-04-9245	7.84161
3416	5.60062	7.46084	4.26130	69.04523	9.11416	79.94889	84.09549	widowed	Rebecca Weber	0.77556	6.39668	no	4.90783	78.29003	0.00000	568-70-9661	6.23306
3417	5.98282	8.12209	6.16080	131.99393	5.68110	75.07693	77.41491	divoced	Robert Reyes	1.34870	5.31545	Y	4.68598	81.59751	1.00000	377-43-5723	6.72184
3418	4.65210	10.21803	6.71892	46.89976	6.65457	80.37548	44.89188	single	David Farmer	0.83339	5.74818	no	4.38781	48.24591	1.00000	358-11-0846	5.35278
3419	6.18186	7.49730	7.22742	50.82777	6.58289	82.87802	84.51558	divoced	Jessica Porter	0.70546	5.08454	no	4.87662	43.78742	1.00000	249-29-2258	6.04593
3420	5.79017	8.65105	9.36868	27.15367	5.15884	58.47701	75.55143	single	Michael Brooks	2.55651	8.23345	no	8.05419	53.53822	1.00000	716-10-3925	4.68946
3421	6.02456	7.70540	6.65045	76.13924	6.13594	65.17356	88.88068	divoced	Adam Guerrero	10.15847	9.09991	no	9.82361	55.45892	1.00000	166-27-3009	6.21260
3422	6.97816	6.00567	5.23627	51.11097	7.26311	62.60784	74.71923	divoced	Joseph Woodward	1.23488	4.43914	no	4.96070	76.61413	1.00000	609-58-5633	6.72814
3423	6.87696	7.78472	8.00039	109.09419	7.45480	64.36783	79.71528	married	Shannon Stokes	7.38505	10.01562	no	9.44105	33.19099	1.00000	842-82-2433	8.27165
3424	6.30088	7.55154	8.22222	71.46456	6.62615	71.95996	90.56375	married	Kathy Murillo	1.74526	8.00676	no	7.42075	53.94069	1.00000	699-60-9255	7.75076
3425	7.56282	7.66191	6.01656	87.69624	4.25081	55.64265	50.17443	nop	Melissa Jenkins	1.00343	4.70851	no	4.12180	65.78798	1.00000	266-99-4123	7.93076
3426	4.96004	7.99564	5.44242	97.85602	6.82421	70.77876	57.79834	divoced	Timothy Spence DVM	0.41974	4.99030	yes	4.64752	40.74550	1.00000	774-46-7183	6.63080
3427	5.88422	5.30977	4.27046	58.12208	5.68718	63.36215	81.02194	single	Jesus Ward	1.26340	8.22887	Y	4.36957	55.69257	0.00000	778-71-9736	6.50010
3428	6.94448	5.07200	7.12867	40.54709	4.77263	70.74871	82.60994	married	Jeffery Jimenez	1.19167	6.45133	N	6.23552	45.54438	0.00000	637-19-8507	5.70265
3429	5.88673	7.26614	2.41040	22.90049	7.93365	62.60629	89.45848	married	Kimberly Combs	1.21921	5.51024	no	6.65949	37.99433	1.00000	064-05-8617	5.69570
3430	5.26981	4.14509	5.49069	76.62646	6.50922	74.40749	68.76280	single	Evelyn Hardy	2.67111	9.01075	no	8.10216	56.23328	1.00000	692-81-5498	7.17858
3431	6.41665	9.27435	8.70337	16.58329	6.43310	65.15163	82.08851	widowed	Brittney Johnson	5.89608	8.21246	no	9.25280	47.14726	1.00000	272-21-3845	5.84808
3432	5.51888	2.31654	6.21660	61.78663	5.73607	70.34350	77.98271	divoced	Richard Barnett	10.10199	9.50883	yes	9.79748	33.29399	0.00000	671-74-6666	8.51263
3433	5.27009	8.07879	6.65522	52.17667	7.04877	67.06603	66.95558	married	Mark Garner	6.66503	8.07974	no	9.31670	70.18916	1.00000	012-13-7460	7.35862
3434	7.01373	4.68042	5.36759	88.01797	7.14769	63.10304	73.26110	divoced	Alexander Carpenter	0.86406	6.88865	no	4.32561	57.15989	0.00000	604-89-1599	4.69979
3435	5.57874	7.84992	3.28252	57.00964	5.31509	74.46847	70.64188	divoced	Sharon Johnson	1.38785	5.94337	Y	6.64866	63.37864	1.00000	108-76-4230	6.25098
3436	6.82074	8.25364	7.90229	54.78666	6.87887	59.78523	78.21785	married	Miranda Taylor	2.52094	6.97003	N	7.67625	38.62974	1.00000	579-47-1338	6.29154
